time	V(n002)	V(n012)
9.070112233197279e-001	2.265532e-001	4.497310e+000
9.071841385993370e-001	2.357431e-001	4.631259e+000
9.073529676642400e-001	2.417745e-001	4.701447e+000
9.075627601252110e-001	2.456298e-001	4.716368e+000
9.077521832559278e-001	2.450615e-001	4.652717e+000
9.080599724646220e-001	2.349387e-001	4.382864e+000
9.085545991467214e-001	1.978647e-001	3.601601e+000
9.093197869720888e-001	1.065005e-001	1.869951e+000
9.098084886237499e-001	3.039815e-002	5.298648e-001
9.102523999282085e-001	-4.823500e-002	-7.747055e-001
9.106986033660364e-001	-1.274534e-001	-2.022510e+000
9.112321782224513e-001	-2.129302e-001	-3.294660e+000
9.117765179328841e-001	-2.848102e-001	-4.297495e+000
9.120108633546356e-001	-3.080116e-001	-4.595173e+000
9.121838693283794e-001	-3.199794e-001	-4.731055e+000
9.123526431847215e-001	-3.276701e-001	-4.802246e+000
9.125623594575029e-001	-3.323233e-001	-4.817510e+000
9.127515310357339e-001	-3.311061e-001	-4.753320e+000
9.130589155628210e-001	-3.169270e-001	-4.480992e+000
9.135529187790993e-001	-2.669258e-001	-3.693730e+000
9.143172738847001e-001	-1.458957e-001	-1.954078e+000
9.147956956834588e-001	-4.838908e-002	-6.391087e-001
9.152396078058457e-001	5.349187e-002	6.655113e-001
9.156859191472035e-001	1.554051e-001	1.913471e+000
9.162051558945157e-001	2.607314e-001	3.139526e+000
9.168264585197513e-001	3.628571e-001	4.260606e+000
9.170473127117872e-001	3.892934e-001	4.529078e+000
9.172111824933085e-001	4.022681e-001	4.645215e+000
9.173856355049659e-001	4.108262e-001	4.706354e+000
9.176074310134798e-001	4.147656e-001	4.703784e+000
9.178248806618446e-001	4.099359e-001	4.604057e+000
9.181775945321797e-001	3.824084e-001	4.231536e+000
9.187405941062415e-001	3.001151e-001	3.249938e+000
9.193703329864558e-001	1.655649e-001	1.753496e+000
9.198457072763664e-001	3.944762e-002	4.212775e-001
9.202863302150187e-001	-8.843959e-002	-8.734884e-001
9.207288482990788e-001	-2.145967e-001	-2.100897e+000
9.212751526918167e-001	-3.526010e-001	-3.385788e+000
9.217918310240967e-001	-4.580568e-001	-4.318855e+000
9.220220132341942e-001	-4.925212e-001	-4.603787e+000
9.221922143614398e-001	-5.099167e-001	-4.733905e+000
9.223627065511539e-001	-5.208843e-001	-4.802411e+000
9.225747844552713e-001	-5.265080e-001	-4.812692e+000
9.227717556251471e-001	-5.225574e-001	-4.738937e+000
9.230916762234035e-001	-4.955955e-001	-4.439201e+000
9.236049330483727e-001	-4.092186e-001	-3.600375e+000
9.243122498242404e-001	-2.300213e-001	-1.974277e+000
9.247882284372448e-001	-7.805486e-002	-6.607546e-001
9.252318393392206e-001	7.885002e-002	6.424907e-001
9.256777321986692e-001	2.345338e-001	1.890832e+000
9.261943311714853e-001	3.934501e-001	3.115034e+000
9.268164881093864e-001	5.471441e-001	4.245047e+000
9.270400160741734e-001	5.868984e-001	4.519683e+000
9.272057072734289e-001	6.060575e-001	4.639202e+000
9.273790092923205e-001	6.181070e-001	4.701611e+000
9.276049567946804e-001	6.231074e-001	4.700903e+000
9.278208553049611e-001	6.149635e-001	4.603848e+000
9.281710918345936e-001	5.727459e-001	4.237532e+000
9.287303669377194e-001	4.493310e-001	3.268252e+000
9.293657478984839e-001	2.467450e-001	1.763793e+000
9.298415089902274e-001	5.998380e-002	4.332390e-001
9.302826401128932e-001	-1.281738e-001	-8.620114e-001
9.307256770441860e-001	-3.125155e-001	-2.090842e+000
9.312706759574001e-001	-5.119200e-001	-3.373517e+000
9.317889673289712e-001	-6.638259e-001	-4.310890e+000
9.320199262961463e-001	-7.129358e-001	-4.597499e+000
9.321906517230465e-001	-7.373310e-001	-4.728481e+000
9.323608209992370e-001	-7.522717e-001	-4.797348e+000
9.325724566047039e-001	-7.593001e-001	-4.808465e+000
9.327679667075962e-001	-7.527514e-001	-4.736532e+000
9.330855407993988e-001	-7.131152e-001	-4.442200e+000
9.335952032722531e-001	-5.868517e-001	-3.603959e+000
9.343803021415167e-001	-2.966111e-001	-1.781032e+000
9.348513255384581e-001	-8.019873e-002	-4.755270e-001
9.352935419894338e-001	1.420081e-001	8.209141e-001
9.357379174904186e-001	3.580125e-001	2.044818e+000
9.362776018188946e-001	5.868594e-001	3.299950e+000
9.367917775882757e-001	7.602453e-001	4.215436e+000
9.370219742849089e-001	8.161767e-001	4.496054e+000
9.371921851944710e-001	8.437327e-001	4.624072e+000
9.373626713521261e-001	8.604455e-001	4.691371e+000
9.375747410003283e-001	8.678045e-001	4.701282e+000
9.377716848967772e-001	8.593885e-001	4.628451e+000
9.380915617011768e-001	8.118358e-001	4.332765e+000
9.386047514841813e-001	6.624446e-001	3.491935e+000
9.393944729552108e-001	3.209067e-001	1.663883e+000
9.398724139629464e-001	6.460934e-002	3.418507e-001
9.403173417913872e-001	-1.956626e-001	-9.599330e-001
9.407640379675837e-001	-4.471729e-001	-2.183780e+000
9.413216766892844e-001	-7.198212e-001	-3.470505e+000
9.418076342024305e-001	-9.074161e-001	-4.324376e+000
9.420335446618677e-001	-9.697744e-001	-4.594454e+000
9.422008543864120e-001	-1.000417e+000	-4.717606e+000
9.423731414091638e-001	-1.018820e+000	-4.781037e+000
9.426027646382943e-001	-1.025497e+000	-4.781022e+000
9.428172887079722e-001	-1.010907e+000	-4.684417e+000
9.431653291625083e-001	-9.409704e-001	-4.318967e+000
9.437212979379521e-001	-7.415830e-001	-3.354738e+000
9.443499527219064e-001	-4.208555e-001	-1.871054e+000
9.448125110336881e-001	-1.334915e-001	-5.860819e-001
9.452509617774118e-001	1.601874e-001	6.894118e-001
9.456914578464216e-001	4.469447e-001	1.900241e+000
9.462131909833198e-001	7.470518e-001	3.128056e+000
9.466955268276073e-001	9.678344e-001	3.997351e+000
9.470313207324390e-001	1.078674e+000	4.411666e+000
9.471991873508400e-001	1.114877e+000	4.536457e+000
9.473711268427135e-001	1.135212e+000	4.594536e+000
9.476020117783092e-001	1.142263e+000	4.590058e+000
9.478160637906413e-001	1.125407e+000	4.492869e+000
9.481633497919132e-001	1.046134e+000	4.134783e+000
9.487181816751338e-001	8.209091e-001	3.197829e+000
9.493473178091050e-001	4.574238e-001	1.755700e+000
9.498144433378125e-001	1.282418e-001	4.955153e-001
9.502574666907102e-001	-2.088469e-001	-7.569548e-001
9.507022981305117e-001	-5.375847e-001	-1.944525e+000
9.512385430502665e-001	-8.839087e-001	-3.156510e+000
9.517761668969973e-001	-1.160075e+000	-4.087528e+000
9.520106080353057e-001	-1.246453e+000	-4.364352e+000
9.521836783431916e-001	-1.288419e+000	-4.488700e+000
9.523524130515549e-001	-1.312943e+000	-4.551477e+000
9.525620752871145e-001	-1.323600e+000	-4.560049e+000
9.527510684522381e-001	-1.311779e+000	-4.494221e+000
9.530581659451519e-001	-1.245443e+000	-4.229592e+000
9.535517268703869e-001	-1.037493e+000	-3.479050e+000
9.543154909007675e-001	-5.593725e-001	-1.837911e+000
9.547854836772096e-001	-1.934953e-001	-6.273255e-001
9.552307438704850e-001	1.865265e-001	5.922040e-001
9.556782023211100e-001	5.580480e-001	1.752965e+000
9.561942884076038e-001	9.293393e-001	2.877495e+000
9.568183557791322e-001	1.283049e+000	3.909916e+000
9.570413821539031e-001	1.371811e+000	4.156198e+000
9.572067320657051e-001	1.412943e+000	4.260781e+000
9.573802490471864e-001	1.437292e+000	4.312824e+000
9.576054198154086e-001	1.443992e+000	4.305303e+000
9.578216086150264e-001	1.420541e+000	4.209889e+000
9.581723088550398e-001	1.316340e+000	3.865209e+000
9.587322815377125e-001	1.025446e+000	2.970814e+000
9.593518375086281e-001	5.716777e-001	1.634114e+000
9.598175558724199e-001	1.582511e-001	4.551938e-001
9.602596594466365e-001	-2.633553e-001	-7.147074e-001
9.607035463101247e-001	-6.729870e-001	-1.822313e+000
9.612407388630742e-001	-1.104618e+000	-2.955607e+000
9.617765235226147e-001	-1.445585e+000	-3.820317e+000
9.620108674203226e-001	-1.551976e+000	-4.077667e+000
9.621838723696530e-001	-1.603285e+000	-4.192954e+000
9.623526468494578e-001	-1.632887e+000	-4.250790e+000
9.625623639827390e-001	-1.644985e+000	-4.257781e+000
9.627515384020774e-001	-1.629237e+000	-4.195340e+000
9.630589274998909e-001	-1.545165e+000	-3.946637e+000
9.635529377586878e-001	-1.284882e+000	-3.243682e+000
9.643173022736029e-001	-6.900936e-001	-1.709769e+000
9.647867744261210e-001	-2.377661e-001	-5.821478e-001
9.652313729740413e-001	2.302324e-001	5.519280e-001
9.656781684645558e-001	6.864225e-001	1.630176e+000
9.661943629207774e-001	1.141583e+000	2.675152e+000
9.668192265253559e-001	1.573981e+000	3.633998e+000
9.670420191647294e-001	1.681666e+000	3.861638e+000
9.672072099766093e-001	1.731136e+000	3.957860e+000
9.673808272796377e-001	1.760039e+000	4.005364e+000
9.676056357566761e-001	1.767015e+000	3.997295e+000
9.678219599380541e-001	1.737163e+000	3.907620e+000
9.681728764244252e-001	1.608011e+000	3.585947e+000
9.687331743481980e-001	1.250596e+000	2.753847e+000
9.693503434063626e-001	6.981782e-001	1.517954e+000
9.698154978405889e-001	1.951979e-001	4.262865e-001
9.702571042063993e-001	-3.164639e-001	-6.562155e-001
9.707004923333482e-001	-8.126091e-001	-1.680614e+000
9.712368479456716e-001	-1.333990e+000	-2.727643e+000
9.717747229194131e-001	-1.747032e+000	-3.530273e+000
9.720095579180175e-001	-1.875197e+000	-3.768384e+000
9.721828928798948e-001	-1.936622e+000	-3.874730e+000
9.723514666691335e-001	-1.972317e+000	-3.929070e+000
9.725397261193532e-001	-1.986704e+000	-3.938527e+000
9.727146841844858e-001	-1.972315e+000	-3.892423e+000
9.729991655464305e-001	-1.888516e+000	-3.700514e+000
9.734576838569120e-001	-1.620534e+000	-3.142252e+000
9.741737537388598e-001	-9.870533e-001	-1.882270e+000
9.746607180567651e-001	-4.407244e-001	-8.307971e-001
9.751113222580128e-001	1.237254e-001	2.264777e-001
9.755639716242750e-001	6.874161e-001	1.257929e+000
9.760319803840092e-001	1.207677e+000	2.185338e+000
9.766442020847520e-001	1.763927e+000	3.147750e+000
9.769155599128430e-001	1.945934e+000	3.451033e+000
9.771129318569646e-001	2.035191e+000	3.591539e+000
9.772652840079888e-001	2.079802e+000	3.656118e+000
9.774543720551143e-001	2.107480e+000	3.687012e+000
9.776330370113835e-001	2.105601e+000	3.667124e+000
9.778665293216698e-001	2.055542e+000	3.559278e+000
9.782447961745694e-001	1.869411e+000	3.208765e+000
9.788458709644230e-001	1.381601e+000	2.340657e+000
9.794084445396210e-001	7.601006e-001	1.273646e+000
9.798813693178250e-001	1.420075e-001	2.418175e-001
9.803268057653247e-001	-4.694880e-001	-7.549397e-001
9.807727061462809e-001	-1.050716e+000	-1.679956e+000
9.813256326657843e-001	-1.668308e+000	-2.636569e+000
9.818026931058893e-001	-2.082981e+000	-3.258337e+000
9.820299365215408e-001	-2.221748e+000	-3.457176e+000
9.821981499368632e-001	-2.288245e+000	-3.545977e+000
9.823698734516632e-001	-2.325749e+000	-3.588771e+000
9.826015433105375e-001	-2.335017e+000	-3.582391e+000
9.828153015775406e-001	-2.296479e+000	-3.504807e+000
9.831621180561502e-001	-2.130593e+000	-3.225296e+000
9.837162421504178e-001	-1.672992e+000	-2.501945e+000
9.843421501472051e-001	-9.501120e-001	-1.401403e+000
9.848139660779367e-001	-2.949229e-001	-4.320793e-001
9.852556963772046e-001	3.590346e-001	5.122448e-001
9.856981109225848e-001	9.887683e-001	1.400929e+000
9.862174641511514e-001	1.627977e+000	2.279616e+000
9.867641525615726e-001	2.158081e+000	2.986002e+000
9.870018772624554e-001	2.321569e+000	3.194859e+000
9.871771504100474e-001	2.399353e+000	3.287784e+000
9.873445518848372e-001	2.443739e+000	3.334822e+000
9.875274493596581e-001	2.461753e+000	3.344297e+000
9.876946954459631e-001	2.446081e+000	3.309440e+000
9.879667213212191e-001	2.351117e+000	3.160481e+000
9.884057859927928e-001	2.043500e+000	2.721100e+000
9.890946787491382e-001	1.302357e+000	1.709447e+000
9.895986760048615e-001	6.046439e-001	7.866685e-001
9.900452136659709e-001	-9.500565e-002	-1.150376e-001
9.904942396064298e-001	-8.051326e-001	-1.010109e+000
9.909437869027303e-001	-1.451564e+000	-1.805208e+000
9.915527429209076e-001	-2.178072e+000	-2.674114e+000
9.918804822526192e-001	-2.471174e+000	-3.012692e+000
9.920870126905858e-001	-2.596851e+000	-3.150514e+000
9.922410351682677e-001	-2.657524e+000	-3.212124e+000
9.924218682319592e-001	-2.694193e+000	-3.242132e+000
9.926209401536493e-001	-2.694717e+000	-3.227111e+000
9.928468559836772e-001	-2.637477e+000	-3.141529e+000
9.932130709320538e-001	-2.417577e+000	-2.855865e+000
9.937962668621755e-001	-1.835623e+000	-2.141401e+000
9.943745137093173e-001	-1.047579e+000	-1.207109e+000
9.948341633137922e-001	-3.052784e-001	-3.504690e-001
9.952644539826325e-001	4.276664e-001	4.762748e-001
9.956969094920117e-001	1.132958e+000	1.254212e+000
9.962255530112925e-001	1.876497e+000	2.053401e+000
9.967697821774192e-001	2.477502e+000	2.679735e+000
9.970059664334714e-001	2.661413e+000	2.863424e+000
9.971802071484951e-001	2.748391e+000	2.944602e+000
9.973482317378816e-001	2.797784e+000	2.985295e+000
9.975339829327209e-001	2.816579e+000	2.991798e+000
9.977053334166660e-001	2.795563e+000	2.957217e+000
9.979839906004978e-001	2.678377e+000	2.814837e+000
9.984334254428663e-001	2.306338e+000	2.400882e+000
9.991368651957719e-001	1.423882e+000	1.460658e+000
9.996295440546152e-001	6.391116e-001	6.489170e-001
1.000000000000000e+000	-2.251115e-002	-2.247168e-002
